gene,gene_name,tpm
ENSG00000135924,DNAJB2,7.205650785910478
ENSG00000054356,PTPRN,1.9353274839782397
ENSG00000123992,DNPEP,61.603456656380445
ENSG00000229525,AC053503.4,0.6832441288931544
ENSG00000175084,DES,18.42635623135392
ENSG00000072195,SPEG,3.638659875239845
ENSG00000268603,RP11-316O14.1,0.512300376365108
ENSG00000144591,GMPPA,105.30612948824786
ENSG00000072182,ASIC4,9.177078192782838
ENSG00000123989,CHPF,29.718465200757063
ENSG00000188760,TMEM198,3.0666353617337268
ENSG00000124006,OBSL1,20.107922492635247
ENSG00000269068,RP11-256I23.2,4.86605725363998
ENSG00000123999,INHA,4.335706915827811
ENSG00000144589,STK11IP,2.376489776993167
ENSG00000114923,SLC4A3,0.4026734046351652
ENSG00000261428,RP11-16P6.1,0.40745133560644603
ENSG00000116120,FARSB,35.97304228277314
ENSG00000123983,ACSL3,32.247317887612184
ENSG00000171951,SCG2,0.3501161639510764
ENSG00000152056,AP1S3,2.5346923802644645
ENSG00000085449,WDFY1,6.387297386773883
ENSG00000135900,MRPL44,19.461840049074276
ENSG00000124019,FAM124B,2.2068732275126983
ENSG00000036257,CUL3,13.61896135241689
ENSG00000169047,IRS1,1.551500362618682
ENSG00000144468,RHBDD1,6.890838223024976
ENSG00000168958,MFF,55.98965320573503
ENSG00000173744,AGFG1,14.054283952022475
ENSG00000153827,TRIP12,28.74482904505384
ENSG00000153832,FBXO36,0.817557077308048
ENSG00000135899,SP110,11.455885825474265
ENSG00000185404,SP140L,10.087008602202316
ENSG00000067066,SP100,12.490042440147043
ENSG00000135932,CAB39,31.98400080297271
ENSG00000135916,ITM2C,9.410665929156568
ENSG00000135898,GPR55,0.5327393032978092
ENSG00000173692,PSMD1,37.99357620240589
ENSG00000135931,ARMC9,0.8934730916295097
ENSG00000115053,NCL,491.0714981784884
ENSG00000187514,PTMA,1463.8747012490492
ENSG00000156973,PDE6D,9.65062424015867
ENSG00000144524,COPS7B,25.697570847814752
ENSG00000144535,DIS3L2,6.178926508304138
ENSG00000221944,TIGD1,6.087349498021255
ENSG00000135930,EIF4E2,71.32840426720348
ENSG00000115468,EFHD1,3.306062791516798
ENSG00000204120,GIGYF2,20.701182254902612
ENSG00000085978,ATG16L1,3.6476848559633757
ENSG00000077044,DGKD,5.118491273289315
ENSG00000085982,USP40,5.99656880956692
ENSG00000123485,HJURP,18.238955161035907
ENSG00000188042,ARL4C,1.086448414747351
ENSG00000157985,AGAP1,5.84394045909545
ENSG00000168505,GBX2,1.1193630503272853
ENSG00000227252,AC105760.2,0.8802010611537296
ENSG00000198612,COPS8,49.38655260342496
ENSG00000124831,LRRFIP1,59.74298342428561
ENSG00000184182,UBE2F,73.57695167041014
ENSG00000132330,SCLY,9.62540738225469
ENSG00000178752,FAM132B,3.0528324500389155
ENSG00000132323,ILKAP,31.40666747727628
ENSG00000186235,AC016757.3,8.253079431059035
ENSG00000144485,HES6,148.55596064028168
ENSG00000132326,PER2,6.705560677583088
ENSG00000204104,TRAF3IP1,13.156563810640714
ENSG00000065802,ASB1,24.836481510546147
ENSG00000068024,HDAC4,1.811101278724939
ENSG00000222020,AC062017.1,4.949405605027878
ENSG00000130414,NDUFA10,67.66134224674548
ENSG00000172428,MYEOV2,99.47944266877093
ENSG00000144504,ANKMY1,2.681746477936107
ENSG00000188542,DUSP28,8.248832381306785
ENSG00000142327,RNPEPL1,9.594085390331847
ENSG00000260942,CAPN10-AS1,8.128853225805734
ENSG00000142330,CAPN10,6.386235624335821
ENSG00000130294,KIF1A,10.251050898882957
ENSG00000122085,MTERFD2,17.079510578671766
ENSG00000115687,PASK,2.085832309573585
ENSG00000115685,PPP1R7,45.31920614381742
ENSG00000146205,ANO7,1.5066408996105458
ENSG00000115677,HDLBP,69.65533210542667
ENSG00000168385,SEPT2,51.291885298527944
ENSG00000006607,FARP2,6.968877762222563
ENSG00000115694,STK25,43.240806171310275
ENSG00000176720,BOK,5.70883118885201
ENSG00000176946,THAP4,29.547521448229013
ENSG00000168397,ATG4B,20.21224065217488
ENSG00000168393,DTYMK,158.702693379625
ENSG00000228989,AC133528.2,0.74057930054852406
ENSG00000168395,ING5,12.031891948123118
ENSG00000180902,D2HGDH,10.407395417887646
ENSG00000215023,AC114730.5,0.295966279609894
ENSG00000188389,PDCD1,0.46107033872859726
ENSG00000237940,AC093642.3,0.4520453580050668
ENSG00000072756,TRNT1,24.340107570751975
ENSG00000113851,CRBN,29.941169872140648
ENSG00000271870,RP11-97C16.1,3.4974454709775458
ENSG00000144455,SUMF1,3.9632937406774236
ENSG00000170364,SETMAR,4.487804385080249
ENSG00000231249,ITPR1-AS1,0.4992937864988437
ENSG00000150995,ITPR1,5.176622766773232
ENSG00000235978,AC018816.3,0.6503294933132201
ENSG00000134107,BHLHE40,14.771504478933625
ENSG00000134108,ARL8B,39.71150782719086
ENSG00000233912,AC026202.3,0.6362611410088932
ENSG00000134109,EDEM1,3.9091438563362417
ENSG00000189229,AC069277.2,22.69464123236477
ENSG00000180914,OXTR,0.48204014688032965
ENSG00000070950,RAD18,21.112349759042278
ENSG00000206573,SETD5-AS1,76.13420650248344
ENSG00000134077,THUMPD3,47.48918312660745
ENSG00000168137,SETD5,31.493997437806907
ENSG00000269975,RP11-58B17.2,0.7219984578824321
ENSG00000163719,MTMR14,16.109856032111278
ENSG00000156983,BRPF1,7.366242354667416
ENSG00000114026,OGG1,19.902736901479688
ENSG00000134072,CAMK1,4.323762088399609
ENSG00000171148,TADA3,95.87608639459667
ENSG00000241553,ARPC4,85.70174783186373
ENSG00000214021,TTLL3,7.685036526695651
ENSG00000156990,RPUSD3,61.78607979572719
ENSG00000171135,JAGN1,70.28416090936912
ENSG00000163702,IL17RC,2.9559466275657216
ENSG00000163703,CRELD1,8.269271308239487
ENSG00000163704,PRRT3,1.863393078799512
ENSG00000230082,PRRT3-AS1,0.4308101092438188
ENSG00000125037,EMC3,81.70315049012072
ENSG00000206567,AC022007.5,0.6067972333526617
ENSG00000144554,FANCD2,16.59056897594403
ENSG00000254999,BRK1,354.1620097213132
ENSG00000134086,VHL,23.670400912944114
ENSG00000134070,IRAK2,0.6535147806274073
ENSG00000157014,TATDN2,6.024970954785089
ENSG00000231177,LINC00852,0.35144336699865447
ENSG00000157017,GHRL,0.9749633587507989
ENSG00000240288,GHRLOS,0.4438166991100832
ENSG00000157020,SEC13,55.168114519284245
ENSG00000197548,ATG7,4.374195804207573
ENSG00000144560,VGLL4,10.062322625517366
ENSG00000144559,TAMM41,9.215301640553085
ENSG00000154743,TSEN2,15.327337115259292
ENSG00000075975,MKRN2,16.067385534588784
ENSG00000132155,RAF1,32.87402316667851
ENSG00000144712,CAND2,2.726075059725212
ENSG00000144713,RPL32,5661.978266866411
ENSG00000144711,IQSEC1,18.347254929718275
ENSG00000132182,NUP210,31.323053685278865
ENSG00000163517,HDAC11,4.05885236010304
ENSG00000163528,CHCHD4,54.236417979884486
ENSG00000170876,TMEM43,12.047552944084538
ENSG00000154767,XPC,16.943339545990266
ENSG00000170860,LSM3,296.17093431983056
ENSG00000131389,SLC6A6,12.352544204417962
ENSG00000154781,CCDC174,18.217985352884174
ENSG00000225733,FGD5-AS1,51.45752023886567
ENSG00000177463,NR2C2,4.223160097393196
ENSG00000131368,MRPS25,134.37293799264413
ENSG00000131381,ZFYVE20,11.467830652902467
ENSG00000131375,CAPN7,17.52704344631507
ENSG00000224660,SH3BP5-AS1,0.6683794547602808
ENSG00000131370,SH3BP5,10.058075575765116
ENSG00000206562,METTL6,11.857232027061851
ENSG00000144597,EAF1,10.182832662237447
ENSG00000131373,HACL1,6.067972333526616
ENSG00000169814,BTD,3.326767159059015
ENSG00000206560,ANKRD28,10.544097331788178
ENSG00000154813,DPH3,153.58552930938328
ENSG00000154814,OXNAD1,22.819398318837102
ENSG00000271964,RP11-415F23.2,0.2938427547337692
ENSG00000154822,PLCL2,0.6877566192549196
ENSG00000131374,TBC1D5,14.583041646177549
ENSG00000163576,EFHB,0.9879699486170632
ENSG00000144566,RAB5A,29.156527430412538
ENSG00000114166,KAT2B,4.1517565734335005
ENSG00000129810,SGOL1,32.50081366969958
ENSG00000182247,UBE2E2,0.7676542427191152
ENSG00000170142,UBE2E1,51.58440085021413
ENSG00000197885,NKIRAS1,4.526558714069527
ENSG00000174748,RPL15,6367.290862594084
ENSG00000174738,NR1D2,1.3771058821669329
ENSG00000151090,THRB,14.07074126981244
ENSG00000272554,RP11-317L10.1,4.988956255845703
ENSG00000077097,TOP2B,33.55248936460039
ENSG00000151092,NGLY1,43.78814470813144
ENSG00000151093,OXSM,15.528541097272116
ENSG00000033867,SLC4A7,2.8006638709990956
ENSG00000225548,AC098973.2,5.904460918065007
ENSG00000187118,CMC1,71.01863507589879
ENSG00000163512,AZI2,41.634094161912344
ENSG00000163527,STT3B,29.56132435992383
ENSG00000144645,OSBPL10,0.5911362373912412
ENSG00000152642,GPD1L,3.093975744513834
ENSG00000170293,CMTM8,0.39152489903551
ENSG00000153551,CMTM7,11.584624521089331
ENSG00000091317,CMTM6,25.424963341842233
ENSG00000144635,DYNC1LI1,50.814888523228404
ENSG00000182973,CNOT10,30.470723888124272
ENSG00000170266,GLB1,18.681975538317445
ENSG00000188167,TMPPE,0.4663791509189092
ENSG00000170275,CRTAP,27.08555979497183
ENSG00000153558,FBXL2,2.019472157194685
ENSG00000153560,UBP1,16.054644385332036
ENSG00000163539,CLASP2,16.27947258159175
ENSG00000271643,RP11-10C24.3,1.5015975280297493
ENSG00000271020,RP11-10C24.1,1.0968005985184592
ENSG00000170248,PDCD6IP,40.945010339609844
ENSG00000168016,TRANK1,0.668910335979312
ENSG00000271835,RP11-129K12.4,0.35064704517010764
ENSG00000178567,EPM2AIP1,31.24687223034789
ENSG00000076242,MLH1,14.917762254776722
ENSG00000093167,LRRFIP2,54.777916823296316
ENSG00000271993,RP11-285J16.1,0.3373750146943276
ENSG00000270194,RP11-259K5.2,0.771104970642818
ENSG00000144674,GOLGA4,48.20003307889023
ENSG00000198590,C3orf35,0.3182632908092044
ENSG00000136059,VILL,2.8994077777388987
ENSG00000187091,PLCD1,8.893853062429693
ENSG00000060971,ACAA1,20.119070998234903
ENSG00000172936,MYD88,9.448889376926815
ENSG00000172939,OXSR1,22.219502541331845
ENSG00000093217,XYLB,7.779798824292721
ENSG00000114739,ACVR2B,4.277575422343894
ENSG00000157036,EXOG,5.416050196556303
ENSG00000183873,SCN5A,0.8552496438592632
ENSG00000114742,WDR48,9.163275281088028
ENSG00000114745,GORASP1,7.020638681078105
ENSG00000168026,TTC21A,0.4032042858541964
ENSG00000144655,CSRNP1,4.561331433916071
ENSG00000144659,SLC25A38,24.991764267112774
ENSG00000168028,RPSA,4181.314447065501
ENSG00000114784,EIF1B,109.77721111492865
ENSG00000223797,ENTPD3-AS1,11.22574881702424
ENSG00000168032,ENTPD3,0.453903442271676
ENSG00000188846,RPL14,4908.216123886904
ENSG00000272452,RP11-391M1.4,1.073176384271571
ENSG00000177873,ZNF619,1.4307248852890841
ENSG00000177842,ZNF620,3.3848986525429314
ENSG00000172888,ZNF621,5.383135560976369
ENSG00000168036,CTNNB1,14.428820652048985
ENSG00000168038,ULK4,2.0882212750592255
ENSG00000182606,TRAK1,6.447817845743439
ENSG00000093183,SEC22C,39.15832959696035
ENSG00000008324,SS18L2,80.77198483193999
ENSG00000114857,NKTR,55.93072539042256
ENSG00000114853,ZBTB47,0.3700242096647464
ENSG00000244607,CCDC13,0.6012229805528341
ENSG00000181061,HIGD1A,156.98874336398276
ENSG00000144648,ACKR2,0.46080489811908165
ENSG00000144647,POMGNT2,8.48321643950906
ENSG00000163788,SNRK,3.153434441045328
ENSG00000160746,ANO10,11.244860540909364
ENSG00000011198,ABHD5,41.715318988424116
ENSG00000271937,RP11-424N24.2,0.5199981540410604
ENSG00000179152,TCAIM,23.90372320870833
ENSG00000225873,LINC00694,5.236346903914241
ENSG00000185219,ZNF445,6.180519151961231
ENSG00000178917,ZNF852,1.727487486727525
ENSG00000186448,ZNF197,2.5076174380938734
ENSG00000169981,ZNF35,8.399602647511648
ENSG00000272077,RP11-348P10.2,0.8098592996320956
ENSG00000186446,ZNF501,1.075830790366727
ENSG00000163807,KIAA1143,58.287572562311574
ENSG00000163808,KIF15,11.166821001711778
ENSG00000169964,TMEM42,0.3217140187329072
ENSG00000163812,ZDHHC3,65.38651622319678
ENSG00000075914,EXOSC7,73.27434937556235
ENSG00000163814,CDCP1,4.773418480919035
ENSG00000249992,TMEM158,3.3628670819531363
ENSG00000011376,LARS2,5.718387050794571
ENSG00000144791,LIMD1,6.207063212912791
ENSG00000211456,SACM1L,11.415007971608864
ENSG00000163818,LZTFL1,4.674674574179232
ENSG00000163820,FYCO1,2.417633071468085
ENSG00000121797,CCRL2,2.069905873002649
ENSG00000160799,CCDC12,123.00199316221487
ENSG00000160796,NBEAL2,7.937470546344986
ENSG00000181555,SETD2,39.75610184958948
ENSG00000227398,KIF9-AS1,1.5889274885603817
ENSG00000088727,KIF9,28.317735104343242
ENSG00000114648,KLHL18,23.606429726050855
ENSG00000260236,RP11-708J19.1,4.200863086193886
ENSG00000076201,PTPN23,6.562753629663694
ENSG00000114650,SCAP,12.348828035884743
ENSG00000163832,ELP6,37.50835076821137
ENSG00000114646,CSPG5,2.6727214972125766
ENSG00000173473,SMARCC1,78.6673062390908
ENSG00000132153,DHX30,25.377714913348456
ENSG00000047849,MAP4,36.64274894058101
ENSG00000164045,CDC25A,11.951728884049405
ENSG00000164048,ZNF589,3.4671852414927673
ENSG00000172113,NME6,40.65700727828543
ENSG00000164050,PLXNB1,0.3694933284457152
ENSG00000164051,CCDC51,20.202950230841836
ENSG00000232112,TMA7,388.2191016846027
ENSG00000164053,ATRIP,4.445599328167269
ENSG00000164054,SHISA5,34.88181593705451
ENSG00000114268,PFKFB4,4.758819247395677
ENSG00000114270,COL7A1,0.8576386093449037
ENSG00000010256,UQCRC1,99.8176140052938
ENSG00000225697,SLC26A6,3.562212979699352
ENSG00000008300,CELSR3,2.1041477116301612
ENSG00000213672,NCKIPSD,4.283149675143721
ENSG00000068745,IP6K2,31.919764175469936
ENSG00000114302,PRKAR2A,46.0266053681765
ENSG00000178537,SLC25A20,6.168308883923514
ENSG00000221883,ARIH2OS,3.2312085396333994
ENSG00000177479,ARIH2,51.008129286955764
ENSG00000178252,WDR6,11.25415096224241
ENSG00000178149,DALRD3,12.133024820348561
ENSG00000178057,NDUFAF3,115.87225839062584
ENSG00000178035,IMPDH2,182.57960708677226
ENSG00000272434,RP13-131K19.6,0.37639478429312084
ENSG00000198218,QRICH1,9.225388383714678
ENSG00000172053,QARS,80.67881517800002
ENSG00000172046,USP19,5.461175100173954
ENSG00000172037,LAMB2,0.35754850101751323
ENSG00000177352,CCDC71,13.8862600461991
ENSG00000185909,KLHDC8B,42.114276224526066
ENSG00000188315,C3orf62,2.785268315647191
ENSG00000114316,USP4,8.416590846520645
ENSG00000067560,RHOA,146.02233002245526
ENSG00000145022,TCTA,17.59765064844622
ENSG00000145020,AMT,0.35144336699865447
ENSG00000145029,NICN1,3.6256532853735806
ENSG00000173402,DAG1,5.985154863357749
ENSG00000164061,BSN,0.9404560795137709
ENSG00000164062,APEH,25.87223076887602
ENSG00000164068,RNF123,3.0581412622292277
ENSG00000176095,IP6K1,11.290781766355563
ENSG00000185614,FAM212A,5.2493534937805055
ENSG00000183763,TRAIP,6.750154699981708
ENSG00000164076,CAMKV,0.5884818312960852
ENSG00000164078,MST1R,0.3692278878361996
ENSG00000164077,MON1A,8.172916366985325
ENSG00000004534,RBM6,30.73191744788762
ENSG00000003756,RBM5,15.410420026037674
ENSG00000114353,GNAI2,14.757967007848329
ENSG00000230454,U73166.2,0.9112576124670548
ENSG00000214706,IFRD2,75.08093816392552
ENSG00000186792,HYAL3,3.0371714540774954
ENSG00000243477,"NAT6",5.509485291105794
ENSG00000068001,HYAL2,14.63612976808067
ENSG00000114383,TUSC2,69.00712613698957
ENSG00000068028,RASSF1,15.689663547248088
ENSG00000114388,NPRL2,13.951027554920906
ENSG00000114395,CYB561D2,15.770622933150344
ENSG00000126062,TMEM115,8.485870845604216
ENSG00000271858,XXcos-LUCA11.4,1.6335215109590024
ENSG00000088543,C3orf18,1.353216227310529
ENSG00000114735,HEMK1,11.357407359343979
ENSG00000114737,CISH,52.386562372170275
ENSG00000114738,MAPKAPK3,51.00733296512721
ENSG00000273356,RP11-804H8.6,0.8902878043153225
ENSG00000145050,MANF,53.95053844343619
ENSG00000179837,RBM15B,16.71798046851152
ENSG00000145041,VPRBP,6.6649482643272
ENSG00000164080,RAD54L2,6.884733089006118
ENSG00000164081,TEX264,41.122590107375785
ENSG00000114767,RRP9,54.61997966063453
ENSG00000041880,PARP3,1.5387592133619332
ENSG00000090097,PCBP4,4.234043162383336
ENSG00000114779,ABHD14B,55.25199375189118
ENSG00000248487,ABHD14A,19.23833905586214
ENSG00000243989,ACY1,0.9433759262184425
ENSG00000162244,RPL29,4612.528026035782
ENSG00000164086,DUSP7,2.9761201138889075
ENSG00000164087,POC1A,18.143661982219808
ENSG00000023330,ALAS1,13.513050549220166
ENSG00000247596,TWF2,14.295569466072156
ENSG00000243224,RP5-1157M23.2,0.8438356976500925
ENSG00000164088,PPM1M,2.1962556031320744
ENSG00000164091,WDR82,17.138969275203262
ENSG00000168237,GLYCTK,1.8331328493147336
ENSG00000163930,BAP1,14.118255138915734
ENSG00000010318,PHF7,25.933812990283638
ENSG00000010322,NISCH,5.241921156714069
ENSG00000168268,NT5DC2,68.51181395963346
ENSG00000168273,SMIM4,31.31694855126
ENSG00000163939,PBRM1,24.577676916268434
ENSG00000163938,GNL3,94.333345572092
ENSG00000016864,GLT8D1,13.80954771004909
ENSG00000114902,SPCS1,210.59845606480093
ENSG00000114904,NEK4,6.776433320323752
ENSG00000213533,TMEM110,1.6576766064249222
ENSG00000163935,SFMBT1,4.219178488250463
ENSG00000163933,RFT1,10.068958640755255
ENSG00000163932,PRKCD,1.8957768331604155
ENSG00000163931,TKT,150.75009271853764
ENSG00000162290,DCP1A,14.664266472689324
ENSG00000016391,CHDH,2.0542448770412287
ENSG00000056736,IL17RB,2.2034224995889957
ENSG00000271976,RP11-884K10.7,0.45629240775731644
ENSG00000113812,ACTR8,7.2064471077390255
ENSG00000113811,SELK,86.74731839274567
ENSG00000180376,CCDC66,14.846624171426539
ENSG00000163946,FAM208A,20.319213217809665
ENSG00000163947,ARHGEF3,1.4994740031536244
ENSG00000272202,RP11-157F20.3,0.3217140187329072
ENSG00000163666,HESX1,0.7721667330808805
ENSG00000157500,APPL1,28.962490344856633
ENSG00000174844,DNAH12,0.4276248219296316
ENSG00000174840,PDE12,10.635674342071061
ENSG00000168374,ARF4,57.61308797353244
ENSG00000272146,RP11-755B10.4,1.6130825840263012
ENSG00000174839,DENND6A,2.8452578933977164
ENSG00000163681,SLMAP,19.32832342248793
ENSG00000136068,FLNB,7.077708412123958
ENSG00000163686,ABHD6,3.6301657757353456
ENSG00000163684,RPP14,21.530684159638863
ENSG00000168297,PXK,10.384302084859788
ENSG00000168291,PDHB,27.564680095147484
ENSG00000168301,KCTD6,5.864644826637667
ENSG00000163689,C3orf67,12.92456871792408
ENSG00000189283,FHIT,12.855288718840509
ENSG00000163634,THOC7,104.84028121854799
ENSG00000163635,ATXN7,5.6262791592926575
ENSG00000239653,PSMD6-AS2,0.3787837497787612
ENSG00000163636,PSMD6,48.81346632748078
ENSG00000151276,MAGI1,1.029909564920528
ENSG00000144741,SLC25A26,19.49236571916857
ENSG00000163376,KBTBD8,2.8009293116086114
ENSG00000172340,SUCLG2,21.88876354187541
ENSG00000163378,EOGT,1.5772481017416953
ENSG00000244513,CTD-2013N24.2,0.3442764705417332
ENSG00000144747,TMF1,14.203461574570241
ENSG00000144744,UBA3,7.865005259947229
ENSG00000144746,ARL6IP5,18.660740289556195
ENSG00000187098,MITF,13.375286872881569
ENSG00000240405,RP11-460N16.1,0.3498507233415608
ENSG00000114861,FOXP1,14.307514293500356
ENSG00000163412,EIF4E3,1.418780057860882
ENSG00000163602,RYBP,19.665432996572743
ENSG00000144736,SHQ1,6.341376161327684
ENSG00000172986,GXYLT2,1.4676211300117525
ENSG00000163605,PPP4R2,42.19682825408542
ENSG00000255423,EBLN2,2.97957084181261
ENSG00000272690,RP11-803B1.8,1.4275395979748968
ENSG00000227124,ZNF717,6.638138762766125
ENSG00000242828,RP11-47P18.1,0.4456747833766924
ENSG00000242781,RP11-47P18.2,0.7222638984919477
ENSG00000114480,GBE1,7.365976914057901
ENSG00000175161,CADM2,1.48646741328736
ENSG00000083937,CHMP2B,19.177287715673554
ENSG00000179097,HTR1F,3.237048233042742
ENSG00000163320,CGGBP1,82.36754833573826
ENSG00000229729,RP11-159G9.5,1.6486516257013917
ENSG00000175105,ZNF654,4.138219102348204
ENSG00000179021,C3orf38,9.220079571524368
ENSG00000184500,PROS1,13.914131310198236
ENSG00000169379,ARL13B,10.939338399356908
ENSG00000178700,DHFRL1,1.7588094786503656
ENSG00000178694,NSUN3,4.914102003962303
ENSG00000269028,MTRNR2L12,27.015483474059707
ENSG00000113966,ARL6,1.2234157692574006
ENSG00000233280,CRYBG3,0.47912030017565804
ENSG00000080200,CRYBG3,0.38196903709294844
ENSG00000170854,MINA,19.059166644439113
ENSG00000080822,CLDND1,18.810448793322994
ENSG00000080819,CPOX,35.80130220841655
ENSG00000057019,DCBLD2,4.665649593455702
ENSG00000273374,RP11-383I23.2,0.5157511042888108
ENSG00000184220,CMSS1,70.50368029343852
ENSG00000168386,FILIP1L,2.7125375886399166
ENSG00000036054,TBC1D23,17.627114556102452
ENSG00000114021,NIT2,25.706330387928766
ENSG00000154174,TOMM70A,39.11293925273318
ENSG00000206535,LNP1,1.6343178327875494
ENSG00000181458,TMEM45A,1.3710007481480742
ENSG00000114354,TFG,60.514353835537946
ENSG00000138468,SENP7,8.164422267480825
ENSG00000174173,TRMT10C,46.12136766577357
ENSG00000081154,PCNP,133.61245064638194
ENSG00000066422,ZBTB11,11.057724911200864
ENSG00000256628,ZBTB11-AS1,3.6272459290306744
ENSG00000114391,RPL24,1917.9655445910432
ENSG00000182504,CEP97,3.2651849376513957
ENSG00000144815,NXPE3,1.3858654222809477
ENSG00000144802,NFKBIZ,1.2027114017151836
ENSG00000114423,CBLB,3.3769354342574633
ENSG00000114439,BBX,21.78072921380256
ENSG00000196776,CD47,34.79740582322855
ENSG00000271856,RP11-861A13.4,2.02159568207081
ENSG00000114446,IFT57,13.99721422097662
ENSG00000163507,KIAA1524,12.35811845721779
ENSG00000198919,DZIP3,7.613633002735955
ENSG00000153283,CD96,3.6272459290306744
ENSG00000144827,ABHD10,3.8661424775947144
ENSG00000114529,C3orf52,2.747044867876945
ENSG00000144848,ATG3,57.25261962581025
ENSG00000138459,SLC35A5,3.389145702295181
ENSG00000091986,CCDC80,0.3286154745803128
ENSG00000163607,GTPBP8,14.669044403660603
ENSG00000163608,C3orf17,17.41662015275658
ENSG00000206530,WDR52,0.5884818312960852
ENSG00000163611,SPICE1,2.5678724564539146
ENSG00000176542,KIAA2018,5.730331878222773
ENSG00000121579,"NAA50",66.29113782042594
ENSG00000114573,ATP6V1A,22.923716478376733
ENSG00000184307,ZDHHC23,1.707579441013855
ENSG00000163617,KIAA1407,0.6811206040170297
ENSG00000151576,QTRTD1,9.126379036365359
ENSG00000144847,IGSF11,1.2374841215617274
ENSG00000121578,B4GALT4,4.060710444369649
ENSG00000176142,TMEM39A,4.044518567189198
ENSG00000163389,POGLUT1,6.483121446809014
ENSG00000272662,RP11-190C22.8,0.8103901808511268
ENSG00000113845,TIMMDC1,41.42758136770921
ENSG00000121594,CD80,1.9714274068723614
ENSG00000138495,COX17,111.03486872281356
ENSG00000082701,GSK3B,14.097816211983032
ENSG00000242622,RP11-18H7.1,1.1544012107833443
ENSG00000163428,LRRC58,28.859764828974097
ENSG00000065518,NDUFB4,166.9191420065709
ENSG00000144840,RABL3,7.388804806476242
ENSG00000153767,GTF2E1,7.277585191089206
ENSG00000051341,POLQ,5.5899137957890215
ENSG00000173230,GOLGB1,14.851667543007338
ENSG00000173226,IQCB1,16.992711499360166
ENSG00000145088,EAF2,6.086553176192709
ENSG00000163406,SLC15A2,0.43771156509122444
ENSG00000160124,CCDC58,70.80177009792455
ENSG00000114023,FAM162A,95.67435153136482
ENSG00000196981,WDR5B,2.494876288837125
ENSG00000272758,RP11-299J3.8,1.9735509317484863
ENSG00000114030,KPNA1,13.595868019389034
ENSG00000138496,PARP9,2.657325941860672
ENSG00000163840,DTX3L,4.217054963374338
ENSG00000173193,PARP14,10.891824530253615
ENSG00000169087,HSPBAP1,2.2315592041976493
ENSG00000138463,DIRC2,0.5460113337735892
ENSG00000065485,PDIA5,5.302176175074111
ENSG00000121542,SEC22A,7.0071012099928085
ENSG00000206527,PTPLB,2.3735699302884954
ENSG00000239523,MYLK-AS1,1.4814240417065638
ENSG00000175455,CCDC14,27.372501093858187
ENSG00000160145,KALRN,0.9322274206187873
ENSG00000114491,UMPS,21.008827921331196
ENSG00000082781,ITGB5,1.1246718625175973
ENSG00000163848,ZNF148,20.804173211394666
ENSG00000114520,SNX4,17.650207889130307
ENSG00000144909,OSBPL11,4.268550441620364
ENSG00000189366,ALG1L,1.5557474123709316
ENSG00000114544,SLC41A3,11.240082609938083
ENSG00000163884,KLF15,0.6431625968562988
ENSG00000070476,ZXDC,4.408437642835085
ENSG00000197763,TXNRD3,0.8517989159355605
ENSG00000159685,CHCHD6,25.16695506939307
ENSG00000114554,PLXNA1,5.7109547137281345
ENSG00000163870,TPRA1,15.65993419898234
ENSG00000073111,MCM2,16.79283472039492
ENSG00000114631,PODXL2,29.329063826597675
ENSG00000114626,ABTB1,1.1605063448022033
ENSG00000074416,MGLL,1.1485615173740011
ENSG00000058262,SEC61A1,36.014185577248064
ENSG00000175792,RUVBL1,56.60998791017298
ENSG00000132394,EEFSEC,10.083557874278613
ENSG00000179348,GATA2,70.59738082859752
ENSG00000244300,RP11-475N22.4,30.38578289307928
ENSG00000163902,RPN1,35.416944205837964
ENSG00000075785,RAB7A,86.99205463471904
ENSG00000261159,RP11-723O4.9,0.4523107986145824
ENSG00000177646,ACAD9,5.858274252009292
ENSG00000240682,ISY1,20.33275068889496
ENSG00000169714,CNBP,242.08502116554138
ENSG00000181789,COPG1,9.41650562256591
ENSG00000183624,HMCES,21.91026423124617
ENSG00000184897,H1FX,90.81678837722933
ENSG00000206417,H1FX-AS1,0.5330047439073248
ENSG00000129071,MBD4,35.904824046127636
ENSG00000163913,IFT122,2.6918332210976996
ENSG00000004399,PLXND1,1.8533063356379194
ENSG00000172765,TMCC1,4.558411587211399
ENSG00000271270,TMCC1-AS1,10.630896411099782
ENSG00000249846,RP11-77P16.4,1.0771579934143047
ENSG00000172752,COL6A5,2.564952609749243
ENSG00000196455,PIK3R4,2.928340804176099
ENSG00000017260,ATP2C1,11.994464822181417
ENSG00000034533,ASTE1,3.3835714494953537
ENSG00000114670,NEK11,1.2706641977511772
ENSG00000198585,NUDT16,15.035883326011163
ENSG00000114686,MRPL3,125.08304754081716
ENSG00000248468,RP11-517B11.4,0.3912594584259944
ENSG00000138246,DNAJC13,4.3189841574283285
ENSG00000113971,NPHP3,3.5985783432029894
ENSG00000081307,UBA5,13.367058213986585
ENSG00000091527,CDV3,76.49573661264368
ENSG00000163781,TOPBP1,32.923660560657936
ENSG00000091513,TF,8.813159117136951
ENSG00000144867,SRPRB,32.626101637390946
ENSG00000154917,RAB6B,22.794977782761666
ENSG00000163785,RYK,5.6857378558241525
ENSG00000129055,ANAPC13,89.1232772885198
ENSG00000182923,CEP63,12.648775924637372
